product_code,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,fruits-vegetables-nuts-estimate-from-ingredients_100g,nutrition-score-fr,nova-group
8719200230989,315.0,1296.0,0.5,0.5,35.0,7.6,0.05,2.5,0.3,0.12,14.375,5,4
5000116107810,168.0,1193.0,22.0,0.9,7.6,0.5,2.2,1.4,0.57,0.228,6.85714285714286,4,4
5000111044202,10.0,1193.0,1.4,1.2,0.1,0.1,0.1,2.5,0.75,0.3,4.125,22,4
4088600326252,359.0,1193.0,64.0,11.0,2.5,0.5,12.0,16.0,0.28,0.112,0.0,-1,3
4088600206714,119.0,499.0,14.5,2.1,2.4,0.3,7.2,5.2,0.79,0.316,54.895,-1,4
5057373749130,495.0,2070.0,53.7,0.3,27.4,2.7,6.8,3.4,0.9,0.36,0.0,11,3
5012262004011,184.0,1193.0,19.2,18.2,10.3,6.4,4.0,2.5,0.1675,0.067,0.0,13,4
5060139434362,385.0,1193.0,78.0,12.0,2.4,0.8,10.0,6.7,0.1,0.04,0.0,-1,1
5012818160154,76.0,319.0,11.3,0.7,0.1,0.1,4.7,2.5,0.1,0.04,25.0,-1,1
5050974503736,344.0,1454.0,66.6,2.5,1.6,0.2,8.8,14.5,0.56,0.224,0.0,-2,3
5059512738814,513.0,1193.0,60.4,13.1,26.9,15.5,6.3,2.0,0.43,0.172,0.0,21,3
1134742,226.0,1193.0,44.8,1.5,1.0,1.4,8.43,2.25,0.37,0.148,0.0,7,4
6118000191032,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
6111266751149,552.22,2311.0,44.64,43.44,39.86,38.86,5.86,2.5,0.5,0.2,25.0,30,4
42207269,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
3161711000622,333.0,1379.0,0.8,0.1,30.0,21.0,15.0,2.5,1.4,0.56,0.0,14,3
3250546610271,145.0,606.0,2.7,2.0,10.0,0.7,7.7,3.8,4.9,1.96,0.0,20,4
3178530410112,441.0,1845.0,55.0,23.0,22.0,2.3,5.8,1.1,0.72,0.288,18.5,16,4
3273220541012,96.0,398.0,4.5,4.5,6.3,4.3,5.3,0.0,0.11,0.044,0.0,4,3
3451790439506,145.0,600.0,6.1,3.9,12.0,8.4,3.1,0.0,0.11,0.044,0.0,13,4
3124480186850,19.0,82.0,5.8,5.8,0.0,0.0,0.0,2.5,0.0,0.0,0.0,9,4
3608580942764,163.0,680.0,19.3,16.2,8.2,5.3,2.2,2.5,0.22,0.088,16.0619047619048,12,4
3023290030547,88.0,373.0,8.9,8.4,1.9,1.4,8.9,2.5,0.1,0.04,8.06666666666667,1,3
4056489009979,384.0,1624.0,78.9,75.8,3.3,1.7,5.4,7.5,0.1,0.04,0.0,16,4
3272770095334,132.0,553.0,5.0,5.0,8.0,5.5,10.0,0.0,1.0,0.4,0.0,7,4
8480000505460,457.692307692308,1193.0,0.769230769230769,0.0,31.1538461538462,19.2307692307692,36.9230769230769,0.0,0.0,0.0,0.0,8,3
8715035150300,57.0,240.0,2.0,0.0,0.0,0.0,10.0,2.5,16.4,6.56,18.75,20,3
6130760003349,85.0,357.9,3.7,3.7,4.5,3.06,7.5,2.5,0.1,0.04,0.0,7,4
3174061039105,168.0,713.0,40.0,38.0,0.4,0.1,0.6,1.4,0.025,0.01,0.0,13,4
3770018078038,218.0,1193.0,4.3,1.2,15.0,1.1,15.0,3.2,2.1625,0.865,0.0,12,4
8719200251649,53.1,1193.0,0.05,0.05,5.9,2.2,0.05,2.5,0.03,0.012,31.1361111111111,12,4
813636021932,55.0,1193.0,5.7,2.0,3.0,0.3,0.7,0.8,0.12,0.048,25.0,5,4
5410126006049,484.0,2033.0,72.6,38.1,19.0,8.0,4.9,1.3,0.92,0.368,6.175,28,3
6194043001668,43.5,183.0,4.5,4.5,1.5,1.4,3.0,2.5,0.0,0.0,0.0,7,4
5000119560445,53.0,225.0,7.9,7.4,0.5,0.3,3.1,2.8,0.3,0.12,75.0,0,1
6111242042599,502.0,1193.0,65.0,0.7,24.5,10.8,7.4,6.0,1.5,0.6,0.0,13,4
4088600132341,578.0,1193.0,39.1,25.7,40.8,24.5,9.3,8.5,0.03,0.012,0.0,19,4
5000157146298,49.0,1193.0,5.1,4.3,2.1,0.3,1.7,2.5,0.72,0.288,98.25,-1,3
5018357804863,222.3,1193.0,22.14,5.67,12.0,1.215,5.895,3.15,0.0135,0.0054,47.5,7,4
5449000036919,48.0,1193.0,12.0,7.0,0.0,0.0,0.0,2.5,26.0,10.4,3.5,12,4
5000169567418,618.0,1193.0,39.0,34.7,47.0,28.5,8.0,3.4,0.17,0.068,0.0,26,3
6111259344464,434.0,1817.0,64.0,44.0,17.7,8.7,3.84,0.21,0.58,0.232,0.0,27,4
6111126005702,265.0,1193.0,24.8,4.902,3.15,0.299,36.0,2.5,0.30011,0.120044,0.0,7,4
144435502828,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,1
7613034579102,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,24.0,9.6,0.0,0,4
3245550078681,398.0,1661.0,54.0,7.9,10.0,1.1,18.0,8.6,2.7,1.08,0.0,15,4
20023751,79.0,329.0,5.6,5.0,5.2,0.4,1.1,2.8,0.88,0.352,87.51953125,0,4
4002359006715,172.0,1193.0,1.0,0.6,17.0,14.0,1.8,1.0,0.04,0.016,56.0,17,4
3080216043807,27.0,114.0,6.4,4.7,0.0,0.0,0.5,2.5,0.0,0.0,1.4,7,4
7613036891530,179.0,747.0,20.9,9.6,8.3,5.0,4.8,0.6,62.0,24.8,0.518798828125,4,4
8076800105056,359.0,1521.0,71.0,3.5,2.0,0.5,13.0,3.0,0.01,0.004,0.0,0,1
7613035648463,287.5,1214.0,49.0,2.9,5.3,0.5,8.7,1.0,1.493,0.5972,11.684,7,4
3700214614259,607.0,2516.0,32.0,24.0,48.0,29.0,6.8,10.0,0.0,0.0,0.0,18,3
4056489041160,507.0,2117.0,54.3,28.9,27.3,10.8,8.7,4.5,0.6,0.24,1.75,24,3
8076809517751,337.0,1391.0,8.3,5.0,32.0,4.0,3.3,1.2,2.7,1.08,51.65,20,4
3329757004442,1.0,1193.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4
7622201515492,552.0,2316.0,57.0,57.0,34.0,5.7,3.8,2.1,0.18,0.072,30.0,26,4
8001060000261,296.0,1221.0,7.9,3.9,27.0,3.8,4.1,2.5,1.2,0.48,57.1,11,3
3073781180848,385.0,1617.0,3.0,2.2,37.0,25.0,8.5,2.5,1.3,0.52,3.8,17,3
8720182557452,172.0,717.0,9.3,5.9,10.0,0.4,6.9,3.5,5.0,2.0,0.0,22,4
5021554987710,61.0,1193.0,2.8,1.1,2.7,0.5,6.5,2.5,0.37,0.148,26.0,7,4
3336972109104,452.0,1895.0,54.0,1.7,19.0,1.7,13.0,7.7,1.0,0.4,39.1310606060606,0,4
5059319024165,117.0,1193.0,26.0,2.4,0.4,0.1,2.1,0.9,0.295,0.118,0.0,8,3
8712566479368,91.0,1193.0,10.0,6.6,4.0,1.7,4.1,0.8,14.95,5.98,2.1875,19,4
5010265000801,20.0,1193.0,3.9,0.1,0.2,1.4,0.5,0.1,0.37,0.148,20.8333333333333,27,4
6111245460345,237.0,1193.0,40.0,4.2,3.5,0.3,8.0,7.0,1.0,0.4,0.0,0,3
5036589203896,141.0,1193.0,13.7,13.7,7.8,4.8,4.1,2.5,0.13,0.052,2.25,7,3
3330720244017,89.0,374.0,21.7,21.7,0.5,0.01,0.6,8.9,0.02,0.008,83.3333333333333,-3,4
6221007032526,242.0,1193.0,15.1,0.0,6.2,0.0,5.6,2.5,0.37,0.148,0.0,7,4
6111021012201,255.0,1193.0,63.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,62.5,16,4
6111180000194,381.0,1590.0,79.5,79.5,2.2,1.4,4.4,6.4,0.04,0.016,0.0,7,4
6111032008446,80.0,1193.0,11.5,10.5,2.5,1.6,3.1,2.5,0.125,0.05,0.0,7,4
6111128001092,0.0,1193.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12389212740385,0,1
7622202018701,443.0,1863.0,68.0,20.0,14.0,1.6,8.1,6.4,0.22,0.088,7.3,8,4
3179730115821,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,4e-05,0.0,0,4
3229820019208,198.0,835.0,37.0,4.0,1.3,0.2,4.6,10.0,1.1,0.44,0.0,2,3
3046920022507,520.0,1193.0,56.0,52.0,29.0,17.0,5.4,2.5,0.4,0.16,0.0,32,4
5410221305108,2.3,9.8,15.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4,4
3083681094923,20.0,1193.0,2.3,1.3,0.1,0.1,1.4,2.4,0.7875,0.315,99.0972460290253,-2,3
3033710074518,118.0,484.0,3.1,3.1,0.2,0.1,7.8,34.1,0.25,0.1,0.0,7,4
7613035694989,227.0,943.0,5.2,3.3,14.4,1.0,16.2,5.9,1.0,0.4,38.425,-3,3
3248832940539,90.0,1205.0,10.0,2.5,2.5,1.6,6.3,1.1,0.6,0.24,24.45,4,4
5449000214805,27.0,109.0,6.5,6.5,0.0,0.0,0.0,2.5,0.0,0.0,12.0,11,4
3175681261372,453.0,1902.0,62.0,13.0,17.0,2.2,10.0,6.1,0.17,0.068,12.0,3,4
5010029227062,382.0,1620.0,81.0,27.0,2.1,0.8,7.9,3.9,0.56,0.224,0.55,12,4
8008698007303,380.0,1611.0,84.0,6.0,1.7,0.3,6.0,2.3,1.4,0.56,0.0,11,3
8480000511102,566.0,1193.0,5.0,1.6,42.0,26.0,42.0,2.5,0.37,0.148,0.0,7,3
8480000835475,263.0,1106.0,38.0,3.4,6.1,1.0,11.0,6.3,1.175,0.47,0.0,1,4
8000500009673,603.0,2506.0,44.4,39.9,42.7,14.1,8.2,0.0,0.153,0.0612,28.5,28,4
3564706624467,372.0,1193.0,59.0,0.7,7.0,1.3,14.0,10.0,0.025,0.01,0.0,-5,1
8711299021004,455.0,1193.0,6.3,0.4,32.1,3.7,18.4,34.0,0.05,0.02,0.0,-10,1
4008400290829,460.0,1873.0,43.3333333333333,0.0,28.3333333333333,0.0,7.66666666666667,0.0,0.0,0.0,0.0,2,4
5010029208610,121.5,1193.0,20.1,4.2,2.58,0.42,3.3,2.4,0.0775,0.031,0.0,1,3
3302740039362,110.0,1193.0,0.5,0.5,2.2,0.7,22.0,2.5,2.25,0.9,0.205078125,12,4
5010044004679,100.0,1193.0,18.12,1.6,1.1,0.4,4.0,1.4,0.382,0.1528,2.96875,3,4
5010092736614,105.0,443.0,17.1,1.5,1.2,0.2,5.1,2.8,0.44,0.176,0.0056675502232153,-1,3
3175681290440,457.0,1918.0,64.0,17.0,17.0,1.6,8.7,6.6,0.21,0.084,4.0,7,4
5024530005293,308.0,1193.0,37.2,4.0,10.2,4.7,15.3,3.0,1.071875,0.42875,18.06103515625,5,3
4056489559795,462.0,1193.0,6.7,2.2,45.9,6.7,4.4,2.2,1.4075,0.563,42.25,18,4
8004172000501,256.0,1193.0,5.0,4.0,25.0,6.4000000953674,2.5999999046326,2.5,0.20000000298023,0.08,0.12389212740385,5,4
5000116111947,211.0,883.0,20.0,0.9,9.0,0.6,12.0,0.8,0.55,0.22,10.5,0,3
49733000215,23.0,1193.0,2.0,0.6,1.0,0.2,0.7,0.09,0.25075,0.1003,5.0,1,4
6111005120144,3.0,1193.0,0.5,0.5,0.5,0.1,0.5,2.5,0.47,0.188,0.0,2,4
363167,258.0,1193.0,42.4,2.6,4.0,0.6,10.9,4.6,0.9725,0.389,1.0,1,4
6111259341159,433.18,1193.0,64.27,26.42,17.46,8.9,4.74,1.63,0.29,0.116,0.0,21,4
6111242106789,168.0,1193.0,20.0,20.0,7.4,4.8,5.3,0.0,0.0,0.0,0.0,11,4
6111031005217,134.0,1193.0,20.0,10.0,5.0,2.0,2.0,0.5,0.75,0.3,0.0,38,4
6111037000643,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
6111031005408,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
3175681132467,219.0,917.0,26.0,3.4,9.0,1.7,5.4,6.3,0.96,0.384,6.25,2,3
8000500003787,603.0,2506.0,44.4,39.9,42.7,14.1,8.2,2.5,0.15,0.06,0.0,28,4
8410076472946,299.0,1193.0,53.2,2.1,5.2,1.2,9.1,1.6,1.0,0.4,2.734375,5,4
7622210995100,569.0,1193.0,43.0,40.0,39.0,16.0,7.3,7.8,0.0,0.0,27.0,23,4
3564700596968,255.0,1075.0,40.0,6.2,4.8,0.8,9.3,7.4,1.1,0.44,1.41826923076923,2,4
5449000009067,42.0,1193.0,10.6,10.6,0.0,1.4,0.0,2.5,0.015,0.006,0.0,12,4
3560070157198,402.0,1671.0,15.1,0.0,30.0,20.0,32.0,0.0,1.6,0.64,0.0,14,3
20153229,77.0,1193.0,11.0,5.2,1.8,0.4,2.9,2.5,0.275,0.11,0.0,1,3
3067140037898,342.0,1445.0,73.0,28.0,0.5,0.5,3.5,15.0,0.89,0.356,100.0,7,1
3236240070405,244.0,1009.0,3.2,2.9,23.0,17.0,5.5,2.5,1.2,0.48,6.0,16,3
6191509900855,821.0,3437.0,15.1,0.0,91.2,19.3,0.0,2.5,0.0,0.0,100.0,2,2
8410014478733,68.0,288.0,9.6,9.1,1.7,1.1,3.4,0.5,0.12,0.048,0.0,8,4
3124480195319,20.0,85.0,4.8,4.7,0.0,0.0,0.0,0.0,0.03,0.012,1.0,4,4
3302740067969,113.0,473.0,11.0,2.6,4.6,0.4,6.8,2.5,1.6,0.64,7.27380952380953,6,4
3154230600121,387.8,1622.0,45.0,2.0,20.0,9.2,5.8,2.3,1.0,0.4,9.91666666666666,17,3
8000500359556,107.82,1193.0,8.37,8.334,7.524,5.022,1.458,2.5,0.0585,0.0234,13.5,31,4
5013635301454,604.0,1193.0,6.4,6.4,65.0,53.4,5.6,2.5,0.1,0.04,75.0,16,1
6111242103443,118.0,494.0,13.5,10.0,3.9,2.9,7.3,2.5,0.37,0.148,0.0,7,3
8717677339938,160.0,1193.0,17.0,15.0,10.0,6.0,2.0,0.0,0.225,0.09,0.0,33,4
4088600526065,28.0,128.0,5.1,0.0,0.4,0.1,0.8,0.4,0.03,0.012,0.0,1,3
6111179003847,46.0,227.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3333333333333,11,4
6111017042427,543.0,1193.0,40.4,36.8,38.3,18.0,9.2,2.5,0.002,0.0008,20.0,26,4
4088600140872,106.0,444.0,13.8,0.5,0.5,0.1,7.8,9.7,0.06,0.024,80.0,-8,4
6111242105287,68.0,285.0,14.0,9.3,0.7,0.5,1.4,2.5,0.0,0.0,0.12389212740385,13,1
6111203003263,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
7622300784751,428.0,1193.0,56.0,30.0,21.0,4.1,5.5,1.4,0.57,0.228,8.68421052631579,19,4
3155250001554,169.0,700.0,6.0,3.9,15.0,10.0,2.5,2.5,0.11,0.044,0.0,14,4
8480000094889,373.0,1193.0,75.0,1.0,1.6,0.3,10.3,7.9,1.0,0.4,0.0,-1,3
20101268,443.0,1193.0,65.6,26.6,16.3,3.5,6.1,4.9,0.39,0.156,17.0,14,4
7613036021265,236.0,986.0,15.0,0.7,12.5,0.9,13.1,5.7,0.98,0.392,4.99375,-2,4
3228857001323,345.0,1450.0,51.0,15.0,11.0,4.3,8.0,5.0,1.1,0.44,0.976318359375,15,4
3564707101349,296.0,1193.0,78.0,68.0,0.5,0.1,0.0,5.7,0.06,0.024,0.0,15,1
20029838,93.0,1193.0,8.9,8.4,5.8,2.8,1.3,0.5,0.06,0.024,12.625,31,4
3046920028370,535.0,2229.0,51.0,46.0,32.0,17.0,7.0,0.0,0.0,0.0,41.0,29,4
4056489009191,203.0,1193.0,27.5,2.5,7.0,2.8,6.9,1.3,0.57,0.228,20.0,4,4
8480000154309,333.0,1193.0,83.0,79.0,0.0,0.0,0.5,2.5,0.04,0.016,0.0,19,2
3664346326872,68.0,1193.0,7.5,6.7,2.1,1.2,4.2,1.6,0.11,0.044,0.0,15,4
5060042641413,503.0,2100.0,54.1,4.9,27.3,2.3,7.0,6.6,1.1,0.44,9.96875000000002,10,4
4008100151611,22.0,91.0,1.9,1.7,0.5,0.1,1.5,2.5,1.1,0.44,73.9,3,3
4088600052922,78.0,1193.0,0.4,0.0,4.8,0.8,8.5,0.0,0.2075,0.083,9.0,-5,4
8000500359815,599.0,2489.0,42.2,39.6,43.7,22.4,6.4,2.5,0.086,0.0344,12.0,28,4
5053990162703,519.0,2167.0,56.0,3.3,29.0,6.3,6.5,3.9,1.2,0.48,0.0,16,4
5411188106814,33.0,138.0,15.1,0.0,1.8,0.3,3.3,0.6,0.09,0.036,8.7,-5,4
78742040370,0.0,1193.0,15.1,4.1,0.0,1.4,0.0,2.5,0.37,0.148,0.0,7,1
5000157140227,303.0,1272.0,20.3,17.2,23.7,1.8,1.3,0.0,1.5,0.6,22.0,16,4
5060087943947,534.0,2213.0,10.0,2.0,38.0,5.4,30.0,14.0,0.6,0.24,48.25,-9,3
20412074,290.0,1193.0,67.0,65.0,0.2,0.1,2.9,5.3,0.25,0.1,0.0,16,1
4088600074948,395.0,1193.0,6.2,2.8,39.0,5.3,3.7,2.0,2.2,0.88,53.2,18,4
5057753893958,112.571701720841,1193.0,16.5,1.2,2.2,0.4,5.1,2.8,0.3925,0.157,6.03863636363636,-1,4
5056215600103,184.0,774.0,31.0,1.2,3.2,0.4,5.8,4.0,0.01,0.004,1.0,-2,3
813636022953,54.0,229.0,5.8,2.8,2.9,0.2,0.8,0.8,0.12,0.048,25.0,6,4
5059319023533,389.0,1649.0,86.0,7.9,1.2,0.4,7.0,2.9,1.0,0.4,0.0,8,3
612322030087,475.0,1992.0,62.3,20.5,20.5,9.3,7.7,5.4,1.08,0.432,0.0,22,4
3341430490380,145.0,1193.0,0.2,0.2,2.8,2.8,29.6,0.0,0.33,0.132,0.12389212740385,-3,4
6111126003333,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
5010044006529,248.0,1050.0,46.4,3.4,2.6,0.5,9.4,2.1,0.98,0.392,1.38888888888889,4,3
5059697729072,473.0,1193.0,62.9,0.9,20.5,1.8,6.1,6.3,0.4425,0.177,12.61075,3,3
6111259733770,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
5050083516313,484.0,2026.0,62.0,25.0,22.0,12.0,7.0,4.9,0.68,0.272,0.375,24,4
3256540001008,379.0,1589.0,50.0,14.0,17.0,10.0,7.2,4.8,0.82,0.328,1.00390625,18,4
3124480167170,23.0,1193.0,5.1,4.8,0.0,0.0,0.0,2.5,0.0,0.0,12.7,5,4
7613035859098,592.0,2454.0,33.0,26.5,44.7,26.8,9.0,10.9,0.01,0.004,0.0,19,4
3497917000518,522.0,2186.0,52.0,2.6,31.0,2.6,6.3,4.8,1.6,0.64,0.72,13,4
8480000348654,642.0,1193.0,5.9,5.9,54.8,4.2,25.2,12.2,0.02,0.008,100.0,-10,1
20706852,456.0,1915.0,70.0,63.1,17.0,10.0,3.5,4.5,0.02,0.008,0.716145833333336,27,4
5449000028921,42.0,180.0,10.6,10.6,0.0,0.0,0.0,2.5,0.0,0.0,0.0,12,4
8434165483965,463.0,1947.0,73.0,20.0,15.0,1.5,7.5,2.9,0.68,0.272,0.0,7,4
4008400183022,627.0,2600.0,38.6,33.6,48.3,29.5,7.4,2.5,0.28,0.112,33.5,27,4
3073781131963,303.0,1269.0,2.0,2.0,29.0,19.5,9.0,2.5,1.3,0.52,0.0,16,4
5060042641437,505.0,1193.0,52.9,3.6,27.8,0.78,7.5,6.5,0.38325,0.1533,0.191625,1,4
8715035210301,99.0,1193.0,12.0,11.0,0.0,1.4,7.0,2.5,10.0,4.0,13.1944444444444,32,3
20103354,141.0,587.0,3.0,3.0,11.0,7.7,6.9,2.5,0.64,0.256,0.0,6,4
4000405004968,117.0,484.0,2.9,1.5,9.0,0.7,2.2,8.0,2.2,0.88,24.5,6,4
4056489546092,447.0,1870.0,49.0,2.0,19.0,2.6,14.0,12.0,1.8,0.72,0.0,10,3
6111094000013,361.0,1193.0,72.0,1.6,2.0,0.1,12.0,3.3,0.02,0.008,0.0,-1,4
5411188511137,32.0,132.0,15.1,0.0,1.9,0.3,3.3,0.6,0.03,0.012,8.8,-5,1
8410076801203,195.0,1193.0,27.0,11.3,7.5,0.9,3.6,2.7,0.325,0.13,0.0,7,4
5060088705179,155.0,1193.0,15.0,12.0,8.0,1.4,4.2,3.3,0.203,0.0812,99.0,14,4
7613287171009,367.5,1539.0,68.75,0.75,2.25,0.5,11.75,2.5,0.05,0.02,0.0,0,1
5060336505209,159.0,1193.0,35.0,29.0,0.8,0.3,0.6,2.5,3.9,1.56,55.1069977095063,27,4
5013635330010,109.0,419.0,2.2,1.3,11.0,9.7,0.5,0.0,0.05,0.02,54.55,18,4
4056489620860,242.0,2510.0,12.1,5.8,47.9,6.6,27.0,9.1,0.01,0.004,100.0,-8,1
5060367181281,577.0,1193.0,5.9,5.1,52.3,4.1,20.9,10.9,0.4,0.16,0.0,-9,3
5059697736582,84.0,1193.0,14.08,14.08,0.38,0.1,4.78,3.18,0.48,0.192,75.0,3,1
8410261775098,53.0,224.0,12.8,12.8,0.0,0.0,0.3,2.5,0.01,0.004,99.2897727272727,8,4
1268423,24.0,101.0,3.5,3.5,0.5,0.1,1.2,0.9,0.07,0.028,91.25,-4,1
6111248360109,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,10.0,4.0,0.12389212740385,0,1
5391528180073,154.0,1193.0,22.0,13.0,5.5,0.5,2.2,4.3,0.23,0.092,3.21428571428571,3,3
5010044003955,251.0,1054.0,46.2,3.0,2.4,0.5,10.1,2.0,0.98,0.392,1.45089285714286,3,4
6111242109391,216.0,1193.0,4.5,0.0,18.0,12.5,9.0,2.5,0.0,0.0,0.0,13,3
6111265980250,522.0,1193.0,71.8,71.7,25.5,1.4,1.31,2.5,0.2675,0.107,0.12389212740385,7,4
7613035239562,70.0,296.0,9.8,9.5,1.8,1.1,3.6,0.4,0.14,0.056,0.0,8,4
7613034916891,386.0,1634.0,78.9,75.1,3.6,1.6,5.1,7.7,0.41,0.164,0.0,9,4
3045320517101,63.0,1193.0,14.0,14.0,0.2,0.0,0.3,1.9,0.0,0.0,95.0,-2,3
3033491147067,62.0,258.0,4.4,4.4,3.4,2.2,3.4,2.5,0.12,0.048,0.0,2,3
20403027,116.0,1193.0,15.1,0.0,1.3,0.4,26.0,2.5,0.4725,0.189,0.0,-4,3
3155251205388,194.0,802.0,5.7,3.8,18.0,12.0,2.3,2.5,0.3,0.12,0.0,15,4
3036811363147,106.0,445.0,13.0,3.3,4.8,1.5,1.8,2.0,1.7,0.68,44.0,3,4
8076809517706,510.0,2133.0,59.0,23.0,26.0,5.0,8.0,4.0,0.6,0.24,7.1,17,4
8711200548033,648.0,2711.0,1.6,1.5,70.0,5.6,1.2,0.5,1.8,0.72,44.8,9,4
5449000058560,18.0,77.0,4.4,4.4,0.0,0.0,0.0,2.5,0.05,0.02,0.0,8,4
5202390020407,305.0,1276.0,11.0,0.0,29.0,26.0,0.0,2.5,1700.0,680.0,0.85,21,4
4056489232872,400.0,1609.0,40.0,0.0,20.0,10.0,20.0,20.0,0.0,0.0,0.0,7,1
5000168001210,460.0,1193.0,71.1,18.6,15.7,7.4,7.2,3.0,0.7975,0.319,0.0,20,4
5000127163096,392.0,1193.0,84.0,15.0,1.3,0.3,8.0,6.0,2.1,0.84,0.0,15,3
5060406080223,93.0,1193.0,13.7,6.5,4.0,0.4,0.5,2.5,0.2075,0.083,5.0,5,4
4056489018636,183.870967741935,1193.0,35.8064516129032,0.967741935483871,3.38709677419355,0.0,5.80645161290323,6.29032258064516,0.0,0.0,8.25,-5,4
5060336505247,159.0,1193.0,35.0,29.0,0.8,0.3,0.6,1.7,3.9,1.56,56.1977163461539,27,4
5010003052949,91.0,383.0,16.3,1.1,0.6,0.1,3.8,2.2,0.36,0.144,0.15865384615384,0,4
13764027138,60.0,251.0,14.0,3.1,1.0,0.0,3.12,2.9,262.5,105.0,0.0,0,4
5060853640124,382.0,1597.0,50.0,9.7,12.0,1.7,11.0,15.0,0.04,0.016,30.0,-2,4
20522612,94.0,1193.0,17.0,17.0,0.25,0.0,4.5,2.2,0.0975,0.039,75.0,2,1
6111021014205,255.0,1193.0,63.0,62.0,0.0,0.0,0.0,2.5,0.0,0.0,66.6666666666667,16,4
5000246728787,745.0,3062.0,0.6,0.6,82.0,52.0,0.6,2.5,1.5,0.6,0.0,26,2
5060337222174,165.0,1193.0,8.8,8.8,1.0,0.5,30.0,2.5,0.245,0.098,0.0,2,4
4056489710592,288.0,1218.0,65.2,52.7,0.2,0.1,2.5,7.5,0.19,0.076,75.0,11,3
5060202390359,168.0,1193.0,27.5,2.2,4.0,0.5,4.6,1.8,0.37,0.148,11.8421052631579,7,4
16843697017,160.0,1193.0,6.0,1.0,14.0,2.0,7.0,2.5,0.175,0.07,0.12389212740385,-1,4
6111259344181,530.0,2217.0,51.95,34.13,32.87,15.99,6.73,1.2,0.13,0.052,0.0,26,4
458061,255.0,1193.0,44.3,1.3,3.9,0.6,8.7,4.0,0.905,0.362,1.5,3,4
8402001009648,410.0,1725.0,66.0,20.0,10.0,1.0,8.7,11.0,1.4,0.56,0.0,11,4
6111029000491,20.0,1193.0,5.0,4.1,0.0,1.4,0.0,2.5,0.0,0.0,0.0,20,3
3175681037885,371.0,1193.0,79.0,2.8,1.1,0.3,9.9,2.8,0.32,0.128,0.0,1,3
3123349011227,41.0,172.0,9.0,8.5,0.0,0.0,0.8,0.0,0.0,0.0,100.0,4,1
3523230029681,291.0,1208.0,1.0,1.0,23.0,16.0,20.0,0.0,1.5,0.6,0.0,13,3
7613035272903,141.0,575.0,7.7,7.7,0.4,0.09,3.0,48.7,0.15,0.06,63.0,7,4
3600900021050,231.0,1193.0,45.0,2.1,1.8,0.3,8.2,3.3,0.935,0.374,0.0,3,4
3178050000725,900.0,3700.0,15.1,0.0,100.0,15.0,0.0,2.5,0.0,0.0,100.0,0,2
3265479432005,900.0,3700.0,15.1,0.0,100.0,14.0,0.0,0.0,0.0,0.0,100.0,0,2
8711327373105,273.0,1145.0,31.0,25.0,15.0,9.2,4.1,2.5,0.17,0.068,0.0,19,4
16756168,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,11.4375,7,4
8410376010701,408.0,1193.0,75.0,0.5,11.0,1.3,7.0,4.5,1.0,0.4,0.0,6,4
3067140036303,238.0,1193.0,53.0,35.0,0.6,0.1,2.4,3.0,0.14,0.056,100.0,7,1
5411188115533,57.0,240.0,6.7,6.7,1.8,0.3,3.0,0.5,0.14,0.056,8.58125,3,4
3497917002451,567.0,2359.0,45.0,0.6,38.0,3.1,8.9,4.6,1.1,0.44,0.0,0,3
3061990143372,398.0,1681.0,75.0,32.0,8.4,3.7,5.3,2.5,0.48,0.192,1.25,19,4
3124480195326,14.0,59.0,3.3,3.3,0.0,0.0,0.0,0.0,0.03,0.012,0.0,3,4
3228020232028,347.0,1436.0,0.5,0.5,31.0,22.0,17.0,2.5,1.2,0.48,0.0,14,3
6130760003769,40.13,168.46,3.62,0.0,1.65,1.13,2.7,0.0,0.07,0.028,0.0,-1,4
