product_code,product_name,brand
3250390145615,biscottes aux 6 crales x36,"Chabrior, Intermarché"
3256540035119,brioche tresse tranche nature,Brioche Pasquier
9002515425188,pago ananas,Pago
3445850002151,fleur de sel de gurande,Le guerandais
3564700740699,yaourts  la grecque,"Délisse, Marque Repère"
3245390084453,galettes bretonnes,Reflets de France
7622210955449,original philadelphia xl,Philadelphia
20840822,fraises daquitaine,Saveurs de nos Régions
3564700576090,chips nature maxi format,"Marque Repère, Pom' Lisse, Pom'Lisse"
4056489009894,solevita boisson aux fruits tropical,Solevita
8019428000013,boisson de riz,"The Bridge, the bridge la familiglia organic"
3256225436095,pain spcial vollkornbrot au seigle 500g,U
3011360007438,soupe saveur poule au pot,"Knorr®, Unilever®"
7622300489434,oreo sjokoladetrukket 246 g,Mondelez Norge AS
3036811460372,velout de potiron et chtaigne,Liebig
20180379,betteraves rouges  lchalote,Saladinettes
3256224060895,tartine croustillante seigle paquet de 250g,U
3329770062740,crme fluide  30 de matires grasses,"Cfr fleurette, Yoplait"
3250390134688,confiture allge fraise,Paquito
3256220363310,chips paysanne nature,U
3245412849381,huile de colza,Carrefour
20550202,original stapelchips,Snack Day
5449000080806,zero sugar,Coca-Cola
7300400126229,delicate crisp rosemary  sea salt,"Wasa, Wasa - Tasty Snacks"
26006314,boisson  lamande,Simplement Bon Et Bio
3018930047757,sticks dalsace 200g,Dr. Oetker
3664346300513,280g michoko noir,La Pie Qui Chante
3422440006409,pure de pommes de terre,Créaline
20921002,cacahutes grilles  sec,Alesto
3256220610452,chocolat noir  ptisser tablette de 200g,U
8480000566195,jamn pavo finas lonchas,Hacendado
3250391294916,emmental franais rp,Paturages
3245411851149,crme lgre semipaisse,Carrefour
4008400290423,kinder pingui schoko 4erpackung,Ferrero
3421557701504,flocons davoine sans gluten,Grillon d'Or
3572420000399,croc tout choc  la pte  tartiner,Lucien Georgelin
8722700166641,knorr soupe liquide poule vermicelles 1l,Knorr
3596690773098,escalope cordon bleu de qualit suprieure,"L'Atelier Père Dodu, Père Dodu"
3596710354238,avoine bio,Auchan Bio
8000500188620,Unknown Product,"Ferrero, Kinder"
3564700010136,cacahutes grilles et sales,"Marque Repère, Tokapi"
11878797,nescaf spcial filtre,Nestlé
5902884465911,granola,One Day More
3760091720160,th vert gingembre citron,Ethiquable
20275457,filet de thon au naturel,"Nixe, lidl"
3228020481426,camembert,Président
8421384016210,mini taquitos jamn,Incarlopsa
4104420180369,beerenmsli,"Alnatura, Alnatura GmbH"
8480000399014,salmorejo fresco,Hacendado
3270160339945,nuggets de poulet pans,Picard
3560070331673,aubergines  la provenale,Carrefour
3123930617777,comt,"Entremont,Monts & Terroirs"
3271471000609,jus pomme nature,Sous le pommier
3564706576940,pain de mie grandes tranches complet,epid'or
8480000512307,mozzarella,Hacendado
87157451,mostarda heinz yellow top down 220 ml,Heinz
3302743330022,tagliatelles au saumon  la crme ciboulette,Fleury Michon
3560070852086,th vert menthe,Carrefour
5053827140126,extra original,Kellogg's
8711200428953,pindakaas,Calvé
3487400004451,bl,Ebly
8480000331366,aceitunas rellenas jalapeo,Hacendado
20000066,pommes kartoffelbllchen,"Duc de coeur, Harvest Basket, frisan"
8710438114638,country potatoes aux herbes,MC CAIN
3564707150088,tartines croustillantes au seigle et ssame,Bio Village
8435257045672,kefir natural,Nestlé
3556071235270,4 pains kebab,LA BOULANGÈRE
80053835,olivenl,Monini
3279840006290,pains au lait,Brioches Fonteneau
5412956214069,chocolat noir uganda,Cachet
20622930,parma ham slices,"Goldoni Annibale Prosciutti S.R.L,Parma"
8711299020540,wasabi peanuts,Snacks of The World
3256227750625,sauce pesto verde bocal de 190g,U
7613287596413,nestle dessert pte  tartiner 590g,"Nestlé, Nestle dessert"
3036811366926,liebig lgumes et kiri,Liebig
8480000341457,pipas mondadas fritas sal,Hacendado
3700214618998,chocolat 100 rpublique dominicaine,Alter Eco
4056489194859,vritable cassoulet de castelnaudary,"Lidl, saveurs de nos régions"
8712429361106,demae ramen spicy,Nissin
3256830002951,la noisette,MC CAIN
20422103,ground chili peppers in olive oil,"LIDL, italiamo"
3800102702010,    ,Боровец
50663811,fruit  nut bar dark chocolate,Eat Natural
5900541000000,niegazowany,Żywiec Zdrój
8720182256645,amora moutarde fine  forte flacon souple 460g,Amora
3250392868680,sucre de fleur de coco bio,Regain
5400101076556,carrefour sensation kefir lait demicrm ferment,Carrefour
3270160865826,saumon duo de guinoa et orge pure aux lgumes verts sauce vierge  la framboise,Picard
7622201680534,guet apens,"LU, Mondelez"
8000070020580,qualita oro,Lavazza
5941355006550,zuzu iaurt 3 140 g,zuzu
3302740068027,le moelleux,Fleury Michon
3445735810697,miel dacacia,DACACLA
3560071261788,chips paysanne nature,Carrefour
8711200431571,pindakaas stukjes pinda,Calvé
4056489061267,fat reduced cocoa powder,"belbake, lidl"
5026489490892,veggie straws  with kale tomato  spinach,Eat Real
8480000213365,yogurt bifidus natural,Mercadona
3760278863857,gianduja noir clats de noisettes,Ethiquable
24463061163,sriracha hot chili sauce,Tuong Ot Sriracha
5410976140122,belgian chocolate guylian seashells,Guylian
6130003000029,  1 ,Coca-Cola
20507664,olive oil,Primadonna
8410184040730,arroz basmati,Sabroz
8008627000399,acqua minerale,Lete
3178530420395,la madelein coeur chocolat,Bonne Maman
20064440,cream cheese spread,Milbona
5000112519945,cocacola zero,Coca Cola
5941486008737,mustar de masa,La minut mustar de masa
3564706683938,confiture de fraises,"Marque Repère, Douceur du Verger"
3564706561885,amandes grillees,"Marque Repère, Couleurs vives"
3038359011412,pz sce tom cuis nat 425g f12,Panzani
4056489405740,pistachios roasted  salted,Alesto
4056489678151,6 galettes bretonnes bl noir,"Lidl, Saveurs de nos Régions"
20482343,novellini,Italiamo
8480000336415,nachos texmex,Hacendado
6194002510064,biscuit fourr  la crme got chocolat,Kif
3497917000075,chips les natures craquantes,Bret's
8719979201593,all natural nut bar,2KEEP
3023290069462,skyr  crales,Siggi's
4056489362043,dattes deglet nour,"Lidl, Alesto"
30000010204,old fashioned 100 whole grain rolled oats,QUAKER OATS
20690069,piratki filet z kurczaka,Pikok
20285685,tomato purre,baresa
4006229006447,martinel pate,Reinert
7610700015483,50g ricola cassis,Ricola
1771879,swiss style muesli,Sainsbury's
7394376614552,chocolate oat drink,Oatly
8410376013672,peak cocktail crackers,Gullon
8719200208100,100 per cent plant alternative to dairy double cream,Elmlea
5011546415499,nescafe original,"Nestlé, Nescafé"
5019503025842,24 crispy nuggets,Quorn
8410376052596,gluten free oats orange,Gullón
3033491916502,skyr citron,LES DANONE DU MONDE
5000184631590,marmite,Unilever
5000165375161,extra mature cheddar,Pilgrims Choice
5036589254232,yeo kefir raspberry,Yeo Valley
8001060042308,pesto alla genovese,Saclà
30000012000,quick 1minute oats,Quaker Oats
8714100536209,horseradish sauce,Colman's
5030101024679,ultimate black daal,Jamie Oliver
5010251750611,mighty malties,Morrisons
3023290025338,lindahls kvarg stracciatella with chocolate pieces,Nestlé
4002359017940,suzi wan sauce soja sucre,Suzi Wan
3596710509980,petits pains grills complet sans sucres ajouts,Auchan
5051399536071,tropical fruits granola,Tesco
3229820802381,le croustillant chocolat noir  fruits rouges,Bjorg
8480000600097,cocktail tostado ahumado,Hacendado
200003087,Unknown Product,Walkers
5051140449377,parmigiano reggiano,Tesco
4088600201832,organic peruvian 70 cocoa dark chocolate,"Aldi,Moser Roth"
4056489476665,tortilla wraps carrot,Vermondo
3599741006787,croustiexpress la classique,Findus
5000342000459,8 meat free sausages,Richmond
8718836396663,protein cookie,Bodymass
8410087143538,dulcesol snack cacao,Gateau
602652171864,oats  honey granola with toasted coconut,KIND
6003770009178,nandos sweet chilli jam medium,Nando's
5017600519370,salted british butter,Muller
6001048000902,100 sparkling apple juice,Appletiser (Coca-Cola)
4088600169873,tropical fruits granola,Harvest Morn
8720182127426,beurre de cacahutes,Calvé
5000232901286,batchelors marrowfat bigga peas,Batchelors
8003340090276,lindor assorted chocolate truffles box,"Lindt, Lindt & Sprüngli, Lindor"
51000062,salt  shake potato crisps,Walkers
5018095011431,persianstyle quinona amp lentils,merchant gourmet
8076809581202,crema pan di stelle,"Barilla, Mulino Bianco"
3560071413750,noir 80 cacao equateur,"Carrefour BIO, Carrefour"
5013665101598,organic mushroom stock cubes imp,Kallø
5025820000769,roasted red peppers in brine and vinegar,Aleyna
5010024111076,the pock ing the servic 500pm mondays to relation,Saxa
3229820803906,crousti ptales chocolat noir bio,BJORG
5018357803842,pecanalmond muesli crunch,Dorset cereals
6111012100511,tria couscous moyen,Tria
6111243380072,miel,Brand_Unavailable
4088600179148,reduced fat coconut milk,Aldi
4260380665015,like chicken,Like Meat
3154230811763,herta bacon csn 10t,Herta
20803360,wholegrain rice with quinoa,Lidl
5000237124673,salt and vinegar flavour peanuts,KP
4056489406839,budino proteico cioccolato xxl,Milbona
5000119002297,sage  onion stuffing mix,Tesco
5000169119990,coconut milk,Waitrose
5059319025681,special classic maxi,Kellogg's
612322001063,coconut  chia oat biscuits imp,Nairn's
8004172000297,halta,Halta
4056489035367,Unknown Product,Milbona
20448554,strong wholemeal bread flour,Belbake
5059697769313,fruit muesli,Tesco
8480000603296,jamn cocido,Hacendado
884912180599,shredded wheatn bran,"Post Consumer Brands, Post"
4056489467588,red kidney beans in water,Lidl
356251,superseed soft suite farmhouse,Sainsbury's Taste the difference
5000116123902,chicken dippers,Birds Eye
5057753912857,white tortilla wraps,Nevill's
5012427072206,baxters vegetarian lentil and vegetable soup,baxters
8410679234019,85 cacao collection,Trapa
4056489439301,brown sauce,Lidl
5060092690355,garlic mayo,Stokes
5000169410752,rye  wheat sourdough,Waitrose
5000436449515,organic butter,Tesco
8901491101837,lays classics salted 20rs,Lay's
856069005957,almond flour crackers fine ground sea salt,Simple Mills
4056489484226,snack balls figues graines de chia noix,Vemondo
689544083016,total 0 milkfat,FAGE
6111242680333,arroz cigala,Brand_Unavailable
5060426812583,raspberry coconut yog,the-coconut-collab
8002190006765,ancora uno frolla con cioccolato in pezzi,Tre Marie
6111031004685,merendina double choco 36g,bimo
29306480,granola high protein peanut  oat,Marks & Spencer
20018443,cream of tomato soup,Newgate
7622210344205,creme egg,Cadbury
6111242106833,ghilal,Jaouda
20501327,pane proteico,"Grafschafter, Lidl"
8695077013521,shela,Brand_Unavailable
5010251920113,all butter shortbread fingers,Morrisons
29308750,authentic greek yoghurt with vanilla,M&S Collection
4088600209906,thins cheddar  pepper,Savour Bakes
3265472277009,mayonnaise,Lesieur
4056489559528,lightly salted hand cooked potato crisps,Lidl
4000405001745,vegan curry aufschnitt,Rügenwalder Mühle
6111252420226,7up,Brand_Unavailable
5056138201821,suckies peach and apricot,The Collective
6111255770410,crxy,Brand_Unavailable
6111242040984,leader chips,Brand_Unavailable
4088600134086,special coconut rice,Worldwide foods
850003560991,strawberry watermelon flavour,Prime
5400141637144,water,Brand_Unavailable
6111261060109,lako,cola
4088600556161,10 fish fingers,Everyday essentials
204392,6 plain folded flatbreads,By Sainsbury's
5057545744468,part baked baguettes,H.W. Nevill's
5012836131105,creamed coconut,Bart
6111243004282,unknown,Brand_Unavailable
8695077044471,pink  white,Brand_Unavailable
8480000866561,ajo,Hacendado
5060283762793,proper corn sweet popcorn,Proper Corn
4009900544276,kaugummi wrigleys extra fresh strong mint blau 70g dose,"ALDI Wrigleys, Wrigleys"
850000547568,mini fruit bars,That's it.
6111032007531,jibi fraise pops,Brand_Unavailable
8001665717892,spinach  mozzarella filled panfry gnocchi,Rana
6191509910014,huile dolive extra vierge zero rsidu de pesticides,Terra Delyssa
8720182674937,tomato ketchup,Hellmann's
5000168040097,jaffa cakes,"McVities, McVitie's"
3830074230365,thickcut filet,Juicy marbles
8695077099082,gikolatati,Brand_Unavailable
5060415520802,plain naan bread,Riya's
8412600019689,takis queso volcano 100g,Barcel
6111126005405,lait de chevre,Chergui
4056489760740,salade veggie boulgour lgumes lentilles graines de courge,Select&go
5056215600431,brown red  wild wholegrain rice,Merchant Gourmet
4056489753919,vollmilch extra cremig 30,"J.D. Gross, Lidl"
6111255091683,6111255091683,Brand_Unavailable
6111260961759,bimbo maxi tacos,Bimbo
3518646124655,physiolac,Gilbert
8402001013928,caldo cocido,Hacendado
3168930173403,doritos saveur barbecue,Doritos
6111252670096,amlou  base darachide,Brand_Unavailable
3560071469641,galettes peautre,"Carrefour BIO, Carrefour"
3329770087880,brass a la grecque,Yoplait
111121112111,spring rolls,Summ
6111259733817,oni,Brand_Unavailable
6111180001863,unknown,Brand_Unavailable
4056489955160,confiture fraises allge en sucres,Maribel
4056489917601,bio biscuits  lavoine,Sondey
8480000054807,pepinillos,Hacendado
4056489843245,lait demicrm,Lidl
20046538,mlange de fruits secs,LIDL
4056489762720,high protein milk chocolate crisp,Fincarre
3068320130132,badoit fruits rouges,Badoit
3329770087675,brass nature,Yoplait
4061459385779,solesta olive oil,Aldi
5059319032931,crunchy nut,Kellogg’s
6223013530232,6223013530232,Brand_Unavailable
5000159562034,celebrations,Mars Foods
6221155081520,unknown,Brand_Unavailable
6111028000621,unknown,Brand_Unavailable
6111270630119,unknown,Alsa
5111129000088,unknown,Brand_Unavailable
3564700002841,jus dorange pour jus,"Marque Repère, Jafaden"
3392460482005,les gourmands pelletier biscottes tradition,"LU, Mondelez, Pelletier"
3017760329798,pockitos chocolat au lait,"Lu,Mondelez,Pépito"
3155251208082,beurrier saveur gastronomique doux,"Lactalis, Président"
3168930007340,bnnuts cacahutes grilles  sales,Bénénuts
3284230004282,6 pains au chocolat bio pur beurre 270g,"La Boulangère Bio, La boulangere"
3228024930050,president emmental coeur de meule 400g,Président
3580281210253,amandes dcortiques,B&S
4002359648618,lait de coco,Suzi Wan
3700279301484,crme dessert pralin,"Crème Dessert, MONT BLANC"
3017760667890,belin best of,Belin
3700123300014,pure life,Nestlé
3564700426579,Unknown Product,"Marque Repère, Douceur du Verger"
3029330070047,burger creation graines x4 260g,Jacquet
3336971307051,monster munch got jambon fromage,"Intersnack, Monster Munch, Vico"
3175681228382,gerbl  sugar free orange chocolate chip shortbread 132g 47oz,Gerblé
3168930000877,Unknown Product,Lays
3259426038693,ker cadlac  quatrequarts pure butter cake 500g 176oz,ker cadelac
3390390000122,pure amande complte,Jean Hervé
3542860692010,comt 15 mois,Jura flore
3564700001226,lentilles vertes,"Marque Repère,Notre Jardin,Scamark (Filiale E. Leclerc)"
3088866510052,brossard  le cake aux fruits 300gr,Brossard
5942219000059,borsec regina apelor minerale ap mineral natura carbogozoas,Borsec
3259426030666,madeleines extra moelleuses,Ker Cadélac
3700009252567,salade snacking bol caesar 250g mix,Mix buffet
3036811460280,velout de tomates,Liebig
3229820790800,biscuits aux ppites de chocolatnoir et au lin,bjorg
3564700005200,haricots verts extra fins 44,"Marque Repère, Notre Jardin, Scamark (Filiale E. Leclerc)"
3564700044643,pte feuillete,TABLIER BLANC
3245550080585,le veggie snack popp aux lgumes,Too Good
3564700628980,pur jus de pomme,"Marque Repère, Jafaden"
3564700011881,camembert,"Marque Repère, Les Croisés, Scamark (Filiale E. Leclerc)"
3250390036692,pain de mie nature extra moelleux,"Chabrior, intermarché"
20396138,madeleines,"Délices de Kerloch, Sondey"
3564700291962,beurrier tendre 80mg,"Marque Repère, Les Croisés"
20083304,cornichons  extra fins au vinaigre,Freshona
3245390089854,galettes de sarrasin prpares en bretagne,"Carrefour, Reflets de France"
8076808890015,ptes tortellini jambon fromage collezione 250g,Barilla
3270160861606,buddha bowl ptes au basilic,Picard
3024720027724,rillettes de poulet rti en cocotte,Bordeau Chesnel
7622210995049,180g c or lt raisin noiset,Côte d'Or
3250391781966,moutarde de dijon bio,Bouton d'or
3564700252147,olives vertes dnoyautes,"Marque Repère,Rustica"
8410076350213,salsa dip mild,Old El Paso
3165957610010,thon  la catalane,Saupiquet
3272770098007,ptit louis,P'TIT LOUIS
3038680063630,filet de harengs doux,Delpierre
3068320105192,badoit zest citron,Badoit
3760020503857,sirop dagave quitable,"Jardin bio, Léa Nature"
3560070711994,8 pains au chocolat au levain,Carrefour
3608580765554,pomme chataigne,Andros
3168930001911,lays 3ds bugles got cacahute,"3D's Bugles, Bénénuts, Bénénuts 3D's Bugles, LAYS, PepsiCo"
3564700465899,ketchup rduit en sucres,"Marque Repère, Rustica"
3564700019320,extra moelleux  nature,"Marque Repère, Leclerc, Épi d'Or"
3270160726165,mincs de poulet tagliatelles compltes et lgumes faon wok,Picard
4061458028394,tomatenketchup,"Delikato, Jütro"
3270160193301,4 filets de cabillaud panure croustillante,Picard
3242272261056,xtrembox  radiatori 4 fromages,"Sodebo, pasta xtrem"
3270190181231,cornichons extrafins aux 5 pices et aromates,"Carrefour, Groupe Carrefour"
20024710,fromage doux et crmeux 31  mg,Chêne d'argent
3564700562406,saintemaure fromage de chvre,"Marque Repère, Les Croisés"
4017100764004,vico pop corn baff caramel,"Intersnack, Vico"
20550196,Unknown Product,"Snack Day, Lidl"
3038359005053,tomacouli nature,Panzani
3564700312803,sticks  bretzels,"Marque Repère, Tokapi"
3248830692287,canard confit  cras de pdt,Marie
3036810350032,cpes  bolets  la crme frache,Liebig
20712587,pains au chocolat,Maitre Jean Pierre
3560070825509,coquillettes bl complet,Carrefour
20036188,pains dpices,"Aachener Zucker und Backwaren Paul Schaeffer, Favorina, Lidl"
3330720258106,abricot bio,Lucien Georgelin
20983505,milkchoco bits,"Crownfield,Lidl,Nordgetreide"
8410100027463,chocapic,Nestlé
3023290032282,skyr nature,Siggi's
3104710009739,petit croquants,Kühne Kühne
3760020509316,tirebouchons semicomplets,"Jardin bio, Léa Nature"
3046920047708,cration pralin feuillet,Lindt
4002724000775,biomargarine gold,Alsan
3329770062696,crme frache lgre,"Cfr yoplait, Yoplait"
20691998,chocolat noir  la pointe de sel,J.D. Gross
3560070926930,tortillas chips nature,Carrefour
4000539671005,lapin dor chocolat au lait,Lindt
3245414638853,fromage blanc 0,"Carrefour,Simpl"
3248833087967,riz  la cantonaise,Marie
3088540202617,miel acacia de france,Miel l'Apiculteur
3270190189763,vinaigre balsamique de modne,Carrefour
20573577,haricots blancs  la tomate,Freshona
3250390114888,haricots rouges,Saint eloi
3021760403891,pompotes 5 fruits pomme goyave mangue ananas passion,Materne
3564700868553,boisson  la noisette,"Marque Repère, NAT&vie"
8480000182104,sardinillas en aceite de oliva,Hacendado
3564700467480,fromage  tartiner nature 25,"Marque Repère, Les Croisés"
8480000260390,garbanzos,Hacendado
5000112547726,cola,"Coca-Cola, coca"
20983512,barrette arachidi e cioccolato al latte,crownfield
20057152,ufs frais,LIDL
8413556010324,Unknown Product,Montesinos
3103220006658,mao croqui,Haribo
3021760403792,pompotes 5 fruits sans sucres ajouts,Materne
3760049798838,pain farine depeautre  graines 260g,La Boulangère
8711299021028,seed mix mlange de graines,Natural Happiness
3165950221961,thon entier nature,Saupiquet
3366321051648,st hubert omega 3 600 g doux format special,"St Hubert, St hubert omega 3"
8076809540124,gran cereale classico,"Barilla, Gran Cereale"
20941116,cappuccino vanille,Bellarom
3336590106264,cauvin  huile vierge de ssame grill bio,Cauvin
8410180108038,dinosaurs,Artiach
8411700011302,leche de nueces omega 3,Puleva
3021760403907,compote pomme,POMPOTES
8858135003135,crme de coco,Real Thai
3564700463949,eau de source de montagne laqueuille,Marque Repère
3760087361001,poudre de cacao cru bio et equitablesans sucre  sachet,"ETHNOSCIENCE, Ecoidées"
3564700435380,houmous pure de pois chiches aux graines de sesames,"Marque Repère, Pic'Express, Tables du Monde"
7610700009888,bonbons aux plantes,Ricola
8008698028551,biscottes,Schär
8711000468128,senseo milka choco pads,Senseo
20242091,brcoli,Lor-IX
90370960,cocacola original,Coca-Cola Company
8000430194012,ricotta cremosa,Galbani
8410261641416,bebida de zumo de naranja sin gas sin gluten,Don Simón
20431488,      ,"Italiamo, Lidl"
3456300014235,avoine chocolat,"Karéléa, Léa Nature"
5411188094159,chocolate soya imp,Alpro
20239756,castravete bio,Bio Organic
3017800007761,flageolets extra fins daucy 530g,D'aucy
5013803620332,almond  apricot bars,Eat Natural
3513851559636,muffin  la farine complte  7 graines,Regent's Park
8411414012312,desayuno integral,Florbú
3302740030901,tagliatelles au poulet sauce pesto,Fleury Michon
40056265,hollandaise,"Nestlé, Thomy, Nestlé Thomy"
3036811460426,velout de legumes du soleil,Liebig
8076809513739,basilico,Barilla norge
3701002403895,pte feuillete,PATE FEUILLETÉE
4056489216230,fromage blanc ultra protin fraise,"Milbona, Pilos, Lidl"
5053990127641,pringles cheese  onion,PRINGLES
8000500283158,brioss,Kinder
3088541003145,miel bio de fleurs,Famille Michaud
20024727,french brie,Chêne d'argent
3210170507026,huile de ppins de raisin,Lesieur
22314010100,crme de marrons,Clément Faugier
20240059,organic vine tomatoes,"Bio Organic, Oaklands"
8480000633231,nuggets de pollo,Hacendado
8801043022705,veggie ramyun,Nongshim
20411978,lasagnes,"Baresa, Combino"
8480000206275,leche fermentada con fresa para beber,Hacendado
8713305800719,garlic bread,BECKY'S
8002190020150,crackers con sal,Galbusera
3033490006143,mousse au fromage blanc sur lit de fruits,LIGHT & FREE 0%
5060108450003,premium indian tonic,Fever-Tree
5941486004784,mutar dulce,"La Minut, Orkla"
20664459,feta,Milbona
4056489514770,tomato ketchup,Lidl
1204835920000,huvudroll plant balls,IKEA
4056489257608,briochettes aux ppites de chocolat au lait,maître Jean Pierre
8005110170324,polpa di pomodoro,Oluf lorentzen as
3564706617506,graina chocolat au 5 crales,"Marque Repère, Grainéa"
4056489328766,wheat tortilla wraps,Snack day
3103220048665,haribo dragolo,Haribo
4056489369356,yaourts aux fruits 0 de matires grasses,"Lidl, envia"
3800748002321,Unknown Product,Верея
4000521200213,puddingpulver vanillegeschmack 3erpack,Dr. Oetker
3560071407803,croustillant chocolat,"Carrefour BIO, Carrefour"
4032549018082,kniger frischkse,"Dovgan, Dovgan Family, Körniger Frischkäse"
4056489067757,tofu marinovan,Vemondo
4056489520528,pan de pipas girasol y calabaza,Lidl
8034066307089,kefir bio,milk
5000169125076,wholegrain bran flakes,Waitrose
4020500922011,fisch  heringsfilet tomaten creme,Appel
3700442605227,mini gaufres au chocolat au lait,Lightbody
4008638263534,erdnussbutter,Jeff's
5411188511328,single soya cream,Alpro
8710438123784,alumettes just au four,McCain
3036811368272,moulin de legumes verts,Liebig
8410199021168,chilli,Doritos
20971496,prosciutto cotto,Dulano
4088600052854,soya milk,Acti Leaf
2006050027217,amandes grilles,Trader Joe's
4056489530268,norwegischer rucherlachs,nautica
5060054134132,rhubarb,Cawston Press Rhubarb
20850753,gallette di mais,Certossa
7622300845759,dairy milk chocolate bar,cadbury
6194008511010,biscuits super extra,Saïda
3038359011498,sauce au basilic et tomates fraches de saison,Panzani
14100085478,goldfish,Pepperidge Farm
5059319016573,granola con avena,Kellogg's
8002210560000,extra virgin olive oil,Filippo Berio
3560071323851,cocktail sans sel ajout,Carrefour
41789002113,ramen noodle soup chicken flavor,Maruchan
3451790988011,le beurre tendre,Elle & Vire
5000157076021,original sandwich spread,Heinz
3229820801896,kimchi,Tanoshi
20465384,pilos cottage cheese light 3,Pilos
5000108170846,quaker oat so simple big bowl original porridge,Quaker Oats
8480000200204,ciruelas desecadas sin hueso,Fundo Sofruco
7613036077538,gold blend decaff,Nescafé
5054267000681,sport orange,Lucozade
5000108028697,oat crisp,Quaker Oats
8720608005314,infusion bio dtox,Elephant
3092718637002,sirop de citron,Teisseire
5055946000510,prime salmon smoked over a balanced blend of selected woods,Harbour Salmon Co.
4088600003948,british whole milk,Cowbelle
5039303003772,house light dressing,Pizza Express
5099630002237,wholewheat bread,McCambridge
4056489102519,gouda holland jeune,milbona
5000112651355,cocacola original,Coca-Cola
5000119164599,raisins secs,Tesco
7622201824198,brunch bar raisin,Cadbury
5000169618868,berry granola,Waitrose
5000328375373,walkers cheese  onion crisps 6pk,Walkers
5019503012019,crispy nuggets,Quorn
5740900403376,smrbar,LURPAK
8480000155900,patatas campestre,Hacendado
5054781745228,bran flakes,Asda
20884208,peeled plum tomatoes,Simply...
841165156887,nouilles instantanes  poulet,Noodlicious
5010067349504,british icing sugar,Silver Spoon
3073781170269,kiri fouett pot,Kiri
5016887023006,milled organic flaxseed,Linwoods
7310860560983,lactofree spreadable butter,Arla
4088600094663,pickled gherkins,Bramwells
8423352106985,bebida de avena,yosoy
851985,spiced lentil  tomato soup,M&S
850003560694,lemon lime,PRIME
4056489613251,blanc de poulet,Saint Alby
4088600041582,caramelised red onion chutney,specially-selected
5000169015322,essential waitrose semiskimmed milk 17 fat 4 pints,Essential waitrose & partners
5021638116753,rachels organic greek style coconut,"Rachel's,Rachel's organic,"
5051399194349,haricot beans in water,Tesco
894700010434,greek yogurt whole milk plain,Chobani
5060198820717,seeded sourdough flatbreads,Peter's Yard
53327,british plain flour,"Sainsbury's,by sainsbury's"
9417986941783,organisation lightly salted rice crackers,Snack organisation
5054781025115,honey,Asda
5000169579633,greek style yogurt,Waitrose
5051399183435,borlotti beans in water,Tesco
5059512730856,reduced salt tesco baked beans,Tesco
4061462209802,grana padano,Aldi
3173289223204,petit ourson guimauve,CEMOI
5410228313861,corona cero,Corona
1208450,semi skimmed british milk,Sainsbury’s
8710522940969,veggie stock cubes,Knorr
5057753937133,gronola,Stockwell
3564706662957,sucre en poudre blanc,Tablier Blanc
857777004195,blueberry rxbar,RXBAR
6111005400000,sucre arme fleur doranger,Alsa
21045622,baked beans,Asda
5060084340237,6 premium pork sausages,Black Farmer
4056489376194,konjac noodles,Vitasia
3599741007036,colin dalaska  la bordelaise,Findus
4061462196799,red kidney beans in water,Brand_Unavailable
4025500277239,strawberry corner,Muller
24000124023,cocktail de fruits au jus de raisin,Del Monte
5000157070845,carrot  coriander soup,"Sainsbury's, Heinz"
5051277917565,oaties biscuits,Tesco
5034660520191,twirl chocolate bar,Cadbury
5060490400051,love corn smoked bbq,Love Corn
6111073211751,kethup classic tomato,Pikarome
5010338014964,coconut cream,Blue Dragon
5000147026593,chilli con carne recipe mix,Colman’s
3073781141382,kiri greek carr,Belmaroc
5000436288350,tesco finest raspberry conserve,Tesco Finest
3073781170283,kiri fouett pot,Kiri
4056489240778,red pepper houmous,Lidl
4014500519142,protein pudding,Zott
5411188138051,natur mit kokosnuss,Alpro
16000507661,peanut butter dark chocolate,Nature Valley PROTEIN
6194055500234,harissa du cap bon,SICAM
5000462162617,bolognese pasta sauce,Tesco
6111017042489,tentation,Aiguebelle
4088600132327,sea salt chocolate,Moser Roth Aldi
4088600145105,tomato pure,Cucina
6111242041479,leader chips,Brand_Unavailable
5060719920681,giant buttons,Montezuma’s
5201054057346,thick  smooth strained yoghurt,FAGE Fruits
4056489353508,apple  cinnamon porridge oat bars,"Crownfield, Lidl"
5051140109882,tesco organic squeezy clear honey,Tesco
5000169032510,wr shortbread fingers 200g,Waitrose
20018191,self raising flour,Belbake
4056489745563,arachides grilles,alesto
6291003084881,brio,Priccadeli
8411859552152,chips,Risi
5060178332223,vegetable stock,Potts'
5014379012873,stella artois 46,Stella Artois
5015821121464,bread flour country grain,Brand_Unavailable
1016451, soup,"Sainsbury’s, by sainsbury's"
6111259341579,silvia duo,Excelo
5052109860752,dried mango,Tesco
3487400006943,riz cantonais,BEN'S
6111245340708,fromage or blanc 64p,Brand_Unavailable
5010217223838,dough balls,Pizza Express
1796124,brown basmati rice,Sainsburys
318976,taste the difference 4 all butter croissants,"Taste the difference,Sainsbury's"
4056489240853,wholegrain red  wild microwavable rice,Lidl
5038695000505,organic coconut sugar,The Groovy Food Company
6111252420141,pepsi canit 250 ml,Pepsi
5010292956768,spanish potato tortilla omelette,Unearthed
5060430551690,dark  salted caramel vegan chocolate,raw halo
3415581176025,strawberry cheesecake ice cream,Häagen-Dazs
